sku,post_status,post_title,attributes,pa_color,pa_size,pa_brand,post_content,post_excerpt,category,tags,manage_stock,stock_status,backorders,stock,price,regular_price,sale_price,weight,length,width,height,images,tax_status,tax_class,visibility,featured,
00-021200-56561-8,Publish,540 Polyurethane,Sausage,White,20-oz,3M,"3M Polyurethane Sealant 540 is a high performance, fast curing, one component, moisture curing product which forms a permanent elastic bond to a wide variety of materials including plastics, FRP, SMC, aluminum, masonry, steel, coated metal, and wood.  This product is ideally suited for a nober of construction applications including; expansion joints, control joints, doors and windows, aluminum curtain walls and storefront glass, as well as precast and tilt-up construction.","one-part, moisture-curing, gun-grade polyurethane sealant",Sealants | Polyurethane Sealants | 3M | 3M 540 Sealant 20oz,540 | caulking| masonry| polyurethane sealant | sealant |3M | 3M 540 | waterproofing | caulk | adhesives,NO,instock,no,,7.95,16.35,7.95,32,5,5,35,http://i.imgur.com/VYrNBv7.jpg,taxable,standard,visible,yes
00-021200-56562-5,Publish,540 Polyurethane,Sausage,Gray,20-oz,3M,"3M Polyurethane Sealant 540 is a high performance, fast curing, one component, moisture curing product which forms a permanent elastic bond to a wide variety of materials including plastics, FRP, SMC, aluminum, masonry, steel, coated metal, and wood.  This product is ideally suited for a nober of construction applications including; expansion joints, control joints, doors and windows, aluminum curtain walls and storefront glass, as well as precast and tilt-up construction.","one-part, moisture-curing, gun-grade polyurethane sealant",Sealants | Polyurethane Sealants | 3M | 3M 540 Sealant 20oz,540 | caulking| masonry| polyurethane sealant | sealant |3M | 3M 540 | waterproofing | caulk | adhesives,NO,instock,no,,8.99,16.35,8.99,32,5,5,35,http://i.imgur.com/VYrNBv7.jpg,taxable,standard,visible,yes
00-021200-96272-1,Publish,540 Polyurethane,Sausage,Black,20-oz,3M,"3M Polyurethane Sealant 540 is a high performance, fast curing, one component, moisture curing product which forms a permanent elastic bond to a wide variety of materials including plastics, FRP, SMC, aluminum, masonry, steel, coated metal, and wood.  This product is ideally suited for a nober of construction applications including; expansion joints, control joints, doors and windows, aluminum curtain walls and storefront glass, as well as precast and tilt-up construction.","one-part, moisture-curing, gun-grade polyurethane sealant",Sealants | Polyurethane Sealants | 3M | 3M 540 Sealant 20oz,540 | caulking| masonry| polyurethane sealant | sealant |3M | 3M 540 | waterproofing | caulk | adhesives,NO,outofstock,no,,8.99,16.35,8.99,32,5,5,35,http://i.imgur.com/VYrNBv7.jpg,taxable,standard,visible,yes
00-051111-08028-3,Publish,230 Crystal Clear Sealant,cartridge,Clear,10-oz,3M,"3M 230 Crystal Clear Sealant is compatible with fiberglass, metal, plastic, wood and other materials. It has very good UV resistance, fast 3 minute skin time, and 20 minute tack free time. Versatile adhesion to many different substrates.  This sealant is waterproof and for use indoor / outdoor. Minimum to maximum operating temperatures are -35 °F to +350 °F.","one-part, very rapid setting, solvent based, paintable, thermoplastic crystal clear sealant",Sealants | Polyurethane Sealants | 3M | 3M 230 Sealant 10oz,230 | caulking| masonry| crystal clear sealant | sealant |3M | 3M 230 | waterproofing | caulk | adhesives,NO,instock,no,,8.37,11.99,8.37,16,5,5,32,http://i.imgur.com/nRbGYBF.jpg,taxable,standard,visible,yes
00-051111-08026-9,Publish,730 Clear Hybrid Sealant,cartridge,Clear,10-oz ,3M,"3M 730 Clear Hybrid Sealant is one component, clear polyurethane, Isocyanate-Free, moisture curing sealant which forms permanent elastic bonds to most substrates.  It’s ideal for sealing, filling, insulating and waterproofing in many industrial environments, including marine, specialty vehicles, glass & window application, and general construction.","one-part, fast setting, low VOC, paintable, UV Resistant, clear hybrid sealant",Sealants | Hybrid Sealants | 3M | 3M 730 Sealant 10oz,730 | caulking| low VOC sealant| clear hybrid sealant | sealant |3M | 3M 730 | waterproofing | caulk | adhesives,NO,instock,no,,17.94,24.21,17.94,16,5,5,32,http://i.imgur.com/NJyG3zm.jpg,taxable,standard,visible,yes
00-051135-06500-6,Publish,5200 Marine,cartridge,White,10-oz,3M,"3M 5200 Marine Adhesive Sealant is a single part sealant that cures to form a firm, rubbery waterproof seal. When fully cured, this high strength marine adhesive remains flexible and suitable for use where shock, vibration, shrinking or swelling are concerns.  Use on wood, fiberglass, hardware, motors, seams, and joints. Apply with standard caulking gun. Toolable by trowel or spatula up to four hours, and won’t sag or flow in vertical or horizontal seams.  Has excellent resistance to weathering and salt water.","one-part, moisture-curing, gun-grade polyurethane sealant",Sealants | Polyurethane Sealants | 3M | 3M 5200 Sealant 10oz,5200 | caulking| masonry| polyurethane sealant | marine sealant |3M | 3M 5200 marine | waterproofing | caulk | adhesives,NO,instock,no,,19.97,25.95,19.97,16,5,5,32,http://i.imgur.com/bGjtYJE.jpg,taxable,standard,visible,yes
00-051115-11638-4 ,Publish,3M Fire Barrier CP-25WB+,cartridge,Red,10-oz,3M,"3M CP-25WB+ Fire Barrier sealant helps prevent the spread of fire, smoke and noxious gas. In addition, this product acts as an acoustic barrier by minimizing noise transfer (STC-Rating of 54 when tested in a STC 54-rated wall assembly), helps create a smoke seal for systems requiring the optional L-Rating, meets the intent of LEED® VOC environmental regulations, meets International Building Code (IBC) and other key life safety building code requirements.","one part, High-performance latex-based intumescent firestop sealant. When properly installed, this product provides up to 4-hour fire protection in tested and listed systems. Firestops items penetrating through fire-rated construction assemblies. Dries to red color, no mixing required.",Firestop | 3M | 3M Fire Barrier CP25WB+ Intumescent Sealant 10oz,CP-25WB+ | caulking|firestop| firestop sealant | sealant |3M | 3M Firestop | intumescent firestop sealant,NO,instock,no,,15.46,19.75,15.46,16,5,5,32,http://i.imgur.com/bBFitsD.jpg,taxable,standard,visible,yes
00-051115-11642-1,Publish,3M Fire Barrier CP-25WB+,cartridge,Red,20-oz,3M,"3M CP-25WB+ Fire Barrier sealant helps prevent the spread of fire, smoke and noxious gas. In addition, this product acts as an acoustic barrier by minimizing noise transfer (STC-Rating of 54 when tested in a STC 54-rated wall assembly), helps create a smoke seal for systems requiring the optional L-Rating, meets the intent of LEED® VOC environmental regulations, meets International Building Code (IBC) and other key life safety building code requirements.","one part, High-performance latex-based intumescent firestop sealant. When properly installed, this product provides up to 4-hour fire protection in tested and listed systems. Firestops items penetrating through fire-rated construction assemblies. Dries to red color, no mixing required.",Firestop | 3M | 3M Fire Barrier CP25WB+ Intumescent Sealant 20oz,CP-25WB+ | caulking|firestop| firestop sealant | sealant |3M | 3M Firestop | intumescent firestop sealant,NO,outofstock,no,,25.38,31.73,25.38,32,5,5,35,http://i.imgur.com/uOA0Rtx.jpg,taxable,standard,visible,yes
00-051115-16557-3,Publish,3M Fire Barrier IC 15WB+,cartridge,yellow,10-oz,3M,"3M IC 15WB+ Fire Barrier sealant provides up to 3-hour fire protection in tested and listed systems. Firestops items penetrating through fire-rated construction assemblies. Dries to yellow color, no mixing required. When properly installed, sealant helps prevent the spread of fire, smoke and noxious gas. In addition, this product acts as an acoustic barrier by minimizing noise transfer (STC-Rating of 54 when tested in a STC 54-rated wall assembly), helps create a smoke seal for systems requiring the optional L-Rating, meets the intent of LEED® VOC environmental regulations, meets International Building Code (IBC) and other key life safety building code requirements.","Economical, general-purpose latex-based intumescent firestop sealant.",Firestop | 3M | 3M Fire Barrier IC15WB+ Intumescent Sealant 10oz,IC-15WB+ | caulking|firestop| firestop sealant | sealant |3M | 3M Firestop | intumescent firestop sealant,NO,instock,no,,11.98,13.75,11.98,16,5,5,32,http://i.imgur.com/8YTWYDx.jpg,taxable,standard,visible,yes
00-051115-16560-3,Publish,3M Fire Barrier IC 15WB+,cartridge,yellow,20-oz,3M,"3M IC 15WB+ Fire Barrier sealant provides up to 3-hour fire protection in tested and listed systems. Firestops items penetrating through fire-rated construction assemblies. Dries to yellow color, no mixing required. When properly installed, sealant helps prevent the spread of fire, smoke and noxious gas. In addition, this product acts as an acoustic barrier by minimizing noise transfer (STC-Rating of 54 when tested in a STC 54-rated wall assembly), helps create a smoke seal for systems requiring the optional L-Rating, meets the intent of LEED® VOC environmental regulations, meets International Building Code (IBC) and other key life safety building code requirements.","Economical, general-purpose latex-based intumescent firestop sealant.",Firestop | 3M | 3M Fire Barrier IC15WB+ Intumescent Sealant 20oz,IC-15WB+ | caulking|firestop| firestop sealant | sealant |3M | 3M Firestop | intumescent firestop sealant,NO,outofstock,no,,18.18,22.73,18.18,32,5,5,35,http://i.imgur.com/QTEAmAU.jpg,taxable,standard,visible,yes
00-051115-54901-4,Publish,3M Fire Barrier Mortar,5-Gallon Pail,NA,5-Gallon Pail,3M,"3M Fire Barrier Mortar helps prevent the spread of fire, smoke and noxious gases. Mix ratio can be varied from 1 part water to 2 parts powder for self-leveling and 1 part water to 3 parts powder for trowelable mortar. For vertical surfaces, use 3 parts mix to 1 part water.","A cost-effective lightweight, cementitious firestop with variable mix ratios for use in through penetration applications. Up to 3-hour fire protection in tested and listed systems. Off-white with dark flecks, ready for mixing with potable water.",Firestop | 3M | 3M Fire Barrier Mortar 5gl,Fire Mortar | mortar|firestop| firestop mortar | sealant |3M | 3M Firestop | intumescent firestop mortar | 3M Fire Barrier Mortar,NO,outofstock,no,,118.25,153.25,118.25,720,31,31,38,http://i.imgur.com/GW2cUXa.jpg,taxable,standard,visible,yes
00-051115-54900-7,Publish,3M Fire Barrier Mortar,44-lb bag,NA,44-lb bag,3M,"3M Fire Barrier Mortar helps prevent the spread of fire, smoke and noxious gases. Mix ratio can be varied from 1 part water to 2 parts powder for self-leveling and 1 part water to 3 parts powder for trowelable mortar. For vertical surfaces, use 3 parts mix to 1 part water.","A cost-effective lightweight, cementitious firestop with variable mix ratios for use in through penetration applications. Up to 3-hour fire protection in tested and listed systems. Off-white with dark flecks, ready for mixing with potable water.",Firestop | 3M | 3M Fire Barrier Mortar 44lb bag,Fire Mortar | mortar|firestop| firestop mortar | sealant |3M | 3M Firestop | intumescent firestop mortar | 3M Fire Barrier Mortar,NO,outofstock,no,,118.25,153.25,118.25,704,31,31,38,http://i.imgur.com/C6ImGrH.jpg,taxable,standard,visible,yes
3-07-30573-02200-0,Publish,STI Fire Barrier Putty Pad,each,NA,Each,STI,"STI SSP Intumescent Firestop Putty Pads are used to seal around electrical boxes to reduce sound transmission (see Technical Update ZSFOD5053) and increase fire resistance. These pads also provide a metered method of application when sealing through-penetrations and in some applications, are used to provide a cushion to allow movement due to settling, expansion and contraction, or vibration.",STI SSP Intumescent Firestop Putty Pads,Firestop | STI | STI Firestop Putty Pad,Firestop Putty Pads | caulking|firestop| firestop sealant | sealant |STI | STI Firestop | intumescent firestop sealant,NO,instock,no,,4.99,9.85,4.99,16,5,5,32,http://i.imgur.com/4jlXNI9.jpg,taxable,standard,visible,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS-2002-28101,Publish,Silpruf 2000,cartridge,White,10-oz,GE,"GE Silpruf 2000 is a high-strength weatherproofing silicone sealant and structural glazing adhesive that provides extended tooling time and withstands significant joint movement. Supplied as a paste, SCS2000 is a one-component, medium-modulus, neutral-cure silicone for use with a wide variety of materials in new and remedial projects. Capable of adhesion to a wide variety of substrates, able to withstand harsh weather conditions, and exhibiting the movement capability required of complex designs, SCS2000 is an exceptional choice for a multitude of both weathersealing and structural glazing applications.","one-part, silicone, moisture-curing, gun-grade sealant",Sealants | Silicone Sealants |GE | GE Silpruf 2000 10oz,SCS2000 | silicone sealant | caulking| masonry| sealant |GE | Silpruf | waterproofing | caulk | adhesives,NO,instock,no,,9.25,18.95,9.25,16,5,5,32,http://i.imgur.com/Onr6T63.jpg,taxable,standard,visible,yes
SCS-2003-28103,Publish,Silpruf 2000,cartridge,Black,10-oz,GE,"GE Silpruf 2000 is a high-strength weatherproofing silicone sealant and structural glazing adhesive that provides extended tooling time and withstands significant joint movement. Supplied as a paste, SCS2000 is a one-component, medium-modulus, neutral-cure silicone for use with a wide variety of materials in new and remedial projects. Capable of adhesion to a wide variety of substrates, able to withstand harsh weather conditions, and exhibiting the movement capability required of complex designs, SCS2000 is an exceptional choice for a multitude of both weathersealing and structural glazing applications.","one-part, silicone, moisture-curing, gun-grade sealant",Sealants | Silicone Sealants |GE | GE Silpruf 2000 10oz,SCS2000 | silicone sealant | caulking| masonry| sealant |GE | Silpruf | waterproofing | caulk | adhesives,NO,instock,no,,9.25,18.95,9.25,16,5,5,32,http://i.imgur.com/Onr6T63.jpg,taxable,standard,visible,yes
SCS-2097-28122,Publish,Silpruf 2000,cartridge,Bronze,10-oz,GE,"GE Silpruf 2000 is a high-strength weatherproofing silicone sealant and structural glazing adhesive that provides extended tooling time and withstands significant joint movement. Supplied as a paste, SCS2000 is a one-component, medium-modulus, neutral-cure silicone for use with a wide variety of materials in new and remedial projects. Capable of adhesion to a wide variety of substrates, able to withstand harsh weather conditions, and exhibiting the movement capability required of complex designs, SCS2000 is an exceptional choice for a multitude of both weathersealing and structural glazing applications.","one-part, silicone, moisture-curing, gun-grade sealant",Sealants | Silicone Sealants |GE | GE Silpruf 2000 10oz,SCS2000 | silicone sealant | caulking| masonry| sealant |GE | Silpruf | waterproofing | caulk | adhesives,NO,outofstock,no,,9.25,18.95,9.25,16,5,5,32,http://i.imgur.com/Onr6T63.jpg,taxable,standard,visible,yes
